dataset,source_path,source_row_index,example_id,type,level,bucket,split
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25417,5a75a1a35542992db947368d,bridge,medium,87,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25425,5ae150f45542990adbacf74b,bridge,medium,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25462,5a7bae385542995eb53be993,bridge,medium,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25467,5adcb13f5542994d58a2f69c,bridge,hard,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25478,5abbb4d155429931dba144b0,bridge,hard,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25489,5a7950685542994bb9456ffa,comparison,medium,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25500,5a8ad3e75542996c9b8d5f74,comparison,medium,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25503,5add0e695542990d50227daa,comparison,medium,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25520,5a8b20055542996c9b8d5fb1,bridge,easy,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25529,5ae2c3155542992decbdcd98,bridge,medium,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25536,5a8fa1975542995b44242076,comparison,hard,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25537,5a76ce9755429966f1a36bf5,bridge,medium,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25542,5ab819e65542990e739ec821,bridge,medium,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25587,5ac083e5554299294b21900e,comparison,medium,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25593,5adf8d36554299025d62a2b5,bridge,medium,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25603,5a8d034a554299441c6b9fb9,comparison,medium,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25608,5ae5e06355429929b08079e2,bridge,easy,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25614,5a7dcce05542990b8f503ab7,bridge,medium,87,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25617,5a732a055542992359bc3257,comparison,easy,87,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25619,5ab50a7255429942dd415fe1,bridge,hard,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25636,5a77ed7c5542992a6e59e001,bridge,hard,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25644,5ae813ed55429952e35ea9fa,bridge,medium,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25658,5a8d763b554299441c6b9fe9,bridge,medium,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25678,5a8efb2a5542997ba9cb3161,bridge,hard,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25687,5ab9ddef55429901930fa738,bridge,easy,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25705,5ae2a524554299492dc91c3e,bridge,medium,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25717,5a7f3c9b55429934daa2fd32,bridge,medium,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25720,5adc9d655542994d58a2f67e,bridge,medium,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25723,5ab2d129554299545a2cfaa4,bridge,medium,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25739,5adbe8d2554299438c868cd9,bridge,medium,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25743,5ae1312e55429920d52342ff,comparison,easy,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25752,5ae8265d55429952e35eaa5f,bridge,medium,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25760,5a8a4b0355429930ff3c0d81,bridge,medium,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25765,5ab1f4dc554299449642c827,bridge,easy,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25767,5ac1a79a5542994d76dcce9e,bridge,medium,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25768,5ae13cdf55429920d5234338,bridge,medium,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25801,5a7b5c5c5542995eb53be925,bridge,medium,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25809,5ab6874655429954757d3325,bridge,medium,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25817,5ae5fbeb554299546bf82ff9,bridge,medium,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25821,5ae346c15542992e3233c35b,bridge,hard,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25828,5ae7dd9e5542993210983fa4,bridge,easy,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25836,5a846a1a554299123d8c2248,bridge,medium,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25839,5ab5f46d5542992aa134a3f3,bridge,medium,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25852,5ab30f2b55429976abd1bc45,bridge,hard,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25862,5a8d4dc255429941ae14df9b,bridge,medium,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25868,5a90801a5542990a98493664,bridge,hard,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25874,5a8c7d1d5542995e66a4761d,bridge,easy,87,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25876,5ae528be5542990ba0bbb1da,comparison,medium,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25884,5a8975a4554299515336130d,comparison,hard,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25886,5ae37c515542994393b9e6e4,bridge,medium,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25890,5a77527255429972597f14fb,comparison,medium,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25897,5ab91e2b55429919ba4e23b5,bridge,easy,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25903,5a7622895542994ccc9186f0,bridge,medium,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25927,5ae3153455429928c42395de,bridge,hard,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25937,5a90a2215542990a98493676,bridge,medium,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25942,5a775d9a5542993735360248,comparison,medium,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25946,5a7cd612554299683c1c6394,comparison,hard,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25954,5ae8129855429952e35ea9f4,bridge,medium,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25973,5a78cd5d55429974737f78a2,bridge,medium,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,25977,5a8b8f6e5542997f31a41d72,comparison,medium,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26021,5adfd6bf55429925eb1afaaf,bridge,easy,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26025,5a7b33f45542995eb53be8ca,bridge,medium,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26039,5ae160265542990adbacf779,bridge,medium,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26067,5a7f2ce255429934daa2fd1d,bridge,medium,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26081,5ae5ca225542996de7b71a1d,bridge,medium,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26084,5a8b86875542995d1e6f13db,bridge,easy,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26087,5ade935d554299728e26c738,bridge,medium,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26091,5a7a22835542990783324e7e,bridge,medium,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26092,5a77817355429967ab1051e2,bridge,medium,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26107,5a77277d55429972597f144f,bridge,medium,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26118,5a848e295542992a431d1a53,bridge,medium,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26120,5ae5f1c65542996de7b71a75,bridge,easy,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26121,5abaaea9554299232ef4a36f,comparison,hard,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26147,5ac52d2a5542994611c8b3e9,comparison,hard,87,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26167,5adfc51e554299025d62a34d,bridge,easy,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26183,5a75f8e655429976ec32bcd0,bridge,medium,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26192,5ab3d8bc554299233954ffcc,bridge,medium,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26197,5a72a8ac5542992359bc3153,bridge,medium,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26202,5a8b76aa55429971feec4710,bridge,medium,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26207,5ae1e151554299422ee996b9,bridge,easy,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26219,5a86654955429960ec39b68d,comparison,easy,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26228,5ab9d2bb55429901930fa72b,bridge,easy,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26236,5ae7427e5542997b22f6a654,bridge,medium,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26244,5a87cb505542996e4f30891d,bridge,medium,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26252,5a737c735542992d56e7e32c,bridge,hard,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26255,5ab6fe4a5542995eadef0108,comparison,medium,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26269,5a8bb9f45542995e66a474e4,bridge,medium,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26272,5a8c7140554299653c1aa068,bridge,medium,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26274,5a80254f5542995d8a8ddf49,bridge,hard,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26275,5ac2244a5542992f1f2b3813,bridge,medium,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26282,5a8e6ec85542990e94052b0b,bridge,medium,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26292,5ae61e2555429929b0807add,bridge,medium,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26301,5adc21495542996e685252cd,bridge,hard,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26313,5a8a42335542996c9b8d5e7b,comparison,easy,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26315,5ac09f945542992a796ded3d,bridge,hard,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26320,5a81b6785542995ce29dcc44,comparison,hard,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26326,5a85eedb5542994775f606b6,bridge,hard,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26341,5a8a381e5542992d82986f02,bridge,medium,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26343,5a72a83e5542994cef4bc3be,bridge,hard,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26350,5ade87ac55429939a52fe8e4,bridge,medium,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26367,5a7264a35542997f8278399c,comparison,hard,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26373,5a8d1c7555429941ae14df7f,bridge,hard,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26383,5a88e4815542993b751ca8b5,bridge,hard,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26396,5a7b8ef955429927d897bfed,bridge,medium,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26431,5ae80faa554299540e5a5724,bridge,medium,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26434,5adc377d5542996e685252e3,bridge,medium,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26445,5ade195c5542997c77aded41,comparison,easy,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26451,5addec785542992200553bbb,bridge,medium,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26452,5ade67805542992fa25da771,comparison,medium,87,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26459,5ab76f4d5542995dae37e91d,bridge,easy,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26461,5a7ca3a155429935c91b5278,bridge,medium,87,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26463,5a78fa5455429970f5fffe06,comparison,medium,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26470,5adcfa525542994d58a2f71f,bridge,easy,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26471,5abc7535554299700f9d78d5,bridge,medium,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26472,5a7f2bba554299306751366e,bridge,hard,87,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26490,5adf53e85542993a75d264c4,bridge,hard,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26494,5ab27f22554299340b5254e5,bridge,easy,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26528,5adbf7e755429947ff17387b,bridge,easy,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26540,5a8f60785542997ba9cb3239,bridge,easy,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26548,5a8b23c55542997f31a41c72,bridge,hard,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26549,5ae6be105542991bbc97616c,bridge,medium,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26565,5ac1efbc554299636651992c,comparison,medium,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26567,5a74dfad55429974ef308c84,comparison,medium,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26576,5a8b2e9355429971feec466a,bridge,medium,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26578,5abce181554299114383a177,bridge,medium,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26594,5ae0f704554299422ee99585,bridge,medium,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26597,5ab7c89e5542995dae37e99d,bridge,medium,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26605,5ae2c212554299492dc91c61,bridge,hard,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26611,5a7f62e055429969796c1a23,comparison,medium,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26627,5abed12f5542993fe9a41d4a,bridge,medium,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26634,5ab29ef7554299194fa93476,bridge,easy,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26650,5a7de5505542997cc2c474bb,bridge,easy,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26658,5a792d4e55429907847277d8,comparison,hard,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26662,5ab95d2d554299131ca42306,bridge,easy,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26675,5abbd8c85542993f40c73be4,bridge,hard,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26680,5ae4b55e5542995dadf243ca,bridge,easy,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26695,5addedf15542997dc79070bc,bridge,easy,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26704,5a7651065542992db947375b,bridge,medium,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26705,5ac537f95542996feb3fea40,bridge,hard,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26707,5adf4b7b5542993a75d264a8,comparison,medium,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26710,5ae4f84d55429960a22e022f,bridge,medium,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26745,5a80ac85554299485f5986a1,bridge,medium,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26762,5a8e0e7a554299068b959e40,bridge,medium,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26793,5ab554b9554299488d4d9940,comparison,medium,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26794,5ae2814b5542996483e649cf,bridge,easy,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26800,5a825584554299676cceb270,bridge,easy,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26811,5ae1812c55429901ffe4aed1,bridge,medium,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26812,5a84578c554299123d8c2216,bridge,hard,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26833,5a77e8f855429949eeb29fa1,bridge,medium,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26838,5a8c61fc5542996e8ac88a96,bridge,medium,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26849,5ab95fff554299131ca42312,bridge,easy,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26886,5ac16bc255429964131be1e5,bridge,medium,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26888,5ab7ca2555429928e1fe38f0,comparison,medium,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26899,5a7dc7ff5542990b8f503a97,bridge,hard,87,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26903,5abafdd45542992ccd8e7e96,bridge,medium,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26910,5a7b4e8d5542992d025e67eb,bridge,easy,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26916,5a8191af55429926c1cdad3c,bridge,medium,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26917,5a7a5a0e55429941d65f25cb,bridge,easy,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26922,5ac1774b5542994d76dcce4c,bridge,hard,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26923,5aba6b15554299232ef4a2d0,bridge,medium,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26926,5a86a4665542991e77181675,bridge,hard,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26929,5a75a5275542992db9473693,bridge,medium,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26931,5a8474295542992ef85e2404,bridge,easy,87,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26961,5a8b73aa55429971feec4709,bridge,easy,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26962,5ac1b27e5542994d76dcceba,bridge,hard,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26966,5abbbec355429931dba144de,bridge,hard,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26971,5a84600e5542990548d0b28f,comparison,hard,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26976,5ae08eff55429906c02daad9,bridge,medium,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26989,5a7ec02f5542994959419a6f,bridge,hard,87,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26992,5a7a8dff55429941d65f26a5,bridge,medium,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,26995,5a7a1fc55542990783324e6e,bridge,hard,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27004,5ac48e215542997ea680ca84,bridge,medium,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27011,5ac531f25542996feb3fea1d,bridge,hard,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27028,5ab2b763554299340b52554b,bridge,medium,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27031,5ab35b1755429969a97a813e,bridge,medium,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27036,5ab66eb055429953192ad2cb,bridge,medium,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27038,5ab767775542993667793fd1,bridge,medium,87,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27039,5a89a93d5542993b751ca978,comparison,medium,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27043,5a8de7595542995085b37351,bridge,hard,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27045,5a7a14c95542996c55b2dd01,bridge,hard,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27070,5a89a366554299669944a55c,comparison,medium,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27071,5ab56b97554299637185c587,bridge,medium,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27084,5ab92489554299753720f73e,bridge,easy,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27093,5ae358205542991a06ce999a,bridge,medium,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27123,5ab9c21c554299753720f84d,bridge,medium,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27131,5a7b64e655429931da12ca82,bridge,medium,80,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27139,5ae6868b5542996d980e7bdf,bridge,medium,83,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27142,5ac4d4f35542997ea680cac7,bridge,medium,82,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27147,5addf4205542995b365fab9a,bridge,medium,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27148,5ae1e22a554299422ee996bb,comparison,easy,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27149,5a7333015542994cef4bc4b1,bridge,medium,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27160,5ae8115655429952e35ea9ed,bridge,medium,87,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27172,5ab981e555429970cfb8eb29,bridge,hard,86,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27177,5ae0b1ff55429924de1b712d,bridge,easy,89,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27197,5ae679bb5542996d980e7b74,bridge,medium,84,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27199,5ac4611a5542995c82c4ad40,bridge,medium,85,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27204,5ae62a305542992ae0d16258,bridge,easy,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27205,5ae60ecd554299546bf8304f,bridge,hard,81,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27207,5ae4c60d55429960a22e01d8,bridge,hard,88,train_pilot
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,27208,5a89ba675542992e4fca839c,bridge,medium,83,train_pilot
