dataset,source_path,source_row_index,example_id,type,level,bucket,split
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9014,5ae5d9b65542993aec5ec1e5,bridge,hard,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9027,5ade6772554299728e26c714,bridge,medium,95,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9041,5a8104b6554299260e20a200,bridge,medium,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9046,5ab5391d554299637185c518,bridge,hard,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9061,5ac4036d55429919431738f7,bridge,easy,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9066,5ae5059d55429960a22e0240,bridge,medium,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9077,5a732f8355429901807dafac,comparison,hard,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9092,5ae4bde455429960a22e0195,bridge,medium,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9112,5add0fb35542992ae4cec443,bridge,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9116,5ac4d52d554299076e296e09,comparison,medium,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9130,5ae63ba95542992ae0d16295,bridge,medium,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9134,5adbf41d554299438c868ce1,bridge,medium,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9147,5a8029d95542995d8a8ddf4f,comparison,hard,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9149,5a77aa035542995d8318125f,bridge,easy,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9163,5adcbde05542994d58a2f6b9,comparison,medium,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9178,5ac4c1c85542996feb3fe939,bridge,medium,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9206,5ae270fc5542996483e649a9,comparison,medium,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9210,5ae0f0b1554299422ee9956a,bridge,medium,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9222,5a7268e45542997f827839b5,bridge,easy,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9233,5a7bbb0355429927d897c01d,bridge,medium,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9245,5a7129745542994082a3e5fc,bridge,medium,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9247,5abd7e9e55429924427fd01b,comparison,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9255,5ab99f7a554299131ca423a8,bridge,easy,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9268,5a8006e25542992e7d278de4,bridge,easy,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9284,5a78db1e554299029c4b5eb5,comparison,easy,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9289,5ac2d3cc554299657fa2908b,bridge,easy,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9353,5ab7ed515542991d322237c5,comparison,medium,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9357,5ae669e155429908198fa5c6,bridge,easy,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9363,5a71390e5542994082a3e697,bridge,hard,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9383,5a8f7c07554299458435d651,bridge,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9388,5ab51ba45542990594ba9d06,bridge,medium,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9403,5adcebdb5542992c1e3a24b6,bridge,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9413,5a7de8fa5542995f4f4022f9,bridge,medium,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9422,5a8dcb36554299441c6ba08b,bridge,easy,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9441,5aba35e8554299232ef4a276,bridge,easy,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9442,5a7a55085542996c55b2dd59,bridge,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9453,5adc8ded5542994734353741,bridge,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9467,5abd7d5955429924427fd012,comparison,hard,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9470,5ae5d7455542996de7b71a2f,bridge,hard,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9477,5a7300935542992359bc31fa,bridge,medium,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9480,5adf4c3c5542993a75d264ac,bridge,medium,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9483,5a8718a155429960ec39b73a,bridge,medium,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9484,5ae2d3255542991a06ce98e1,comparison,medium,90,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9491,5ae7fbf8554299540e5a56e7,bridge,medium,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9500,5a8999d95542993b751ca957,comparison,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9516,5ab2f0aa5542991669774142,bridge,medium,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9526,5ae1e1825542997f29b3c15d,bridge,medium,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9529,5ae63d8555429908198fa538,bridge,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9557,5a8b67115542997f31a41d10,bridge,easy,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9571,5a73b78a55429908901be31e,bridge,medium,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9605,5abfc4415542993fe9a41e46,bridge,medium,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9613,5a8a723655429970aeb702eb,bridge,easy,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9615,5ae608fc55429929b0807a92,bridge,easy,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9622,5a8757e65542993e715abefc,bridge,medium,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9631,5ab293b6554299545a2cf99c,bridge,medium,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9646,5a726dba5542997f827839c6,comparison,medium,95,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9648,5a8722495542991e771816dd,bridge,medium,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9658,5a813bd355429938b6142306,bridge,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9668,5a78ee5c55429974737f7906,bridge,hard,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9677,5ade00db5542997dc7907119,comparison,easy,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9683,5a8e4b5e5542990e94052ab6,bridge,medium,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9707,5ae6269c5542996de7b71b74,bridge,easy,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9718,5a8e4ee8554299068b959e84,bridge,medium,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9721,5a82f82755429954d2e2ebd9,bridge,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9730,5ab72c6655429928e1fe382e,comparison,medium,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9760,5a7293635542994cef4bc34b,bridge,medium,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9786,5ae53b5855429960a22e0286,comparison,hard,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9789,5ac00e6a5542997d642959b6,comparison,medium,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9803,5a78f0b255429970f5fffde6,bridge,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9821,5ac2a43755429967731025d1,bridge,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9822,5a772e19554299373536020b,comparison,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9830,5ab2d1105542992953946876,comparison,medium,90,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9832,5a83473055429954d2e2ec7c,bridge,medium,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9834,5ae4aa985542995ad6573e0f,bridge,medium,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9838,5ab8844055429934fafe6e0b,comparison,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9844,5adf1f035542995ec70e8f7f,bridge,medium,95,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9851,5abee1de5542994516f45465,bridge,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9854,5adefcbb5542992d7e9f9266,bridge,medium,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9856,5add37d55542992ae4cec4f6,bridge,medium,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9863,5a839c645542990548d0b1ff,comparison,hard,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9868,5ab1ea0a554299340b525429,bridge,hard,95,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9875,5adf68505542995ec70e8ff2,bridge,easy,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9906,5a80366f5542996402f6a480,bridge,medium,90,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9907,5a721fc955429971e9dc92a2,comparison,medium,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9921,5a7593705542992db947368a,bridge,medium,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9956,5ade98d35542997c77adee7e,bridge,medium,95,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9970,5abd09b05542992ac4f381b3,bridge,hard,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9977,5ab3092e554299753aec5914,bridge,hard,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9987,5a77c42555429967ab105273,bridge,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,9999,5aba05e855429955dce3eda8,bridge,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10007,5ab3df5a55429969a97a81e2,bridge,hard,90,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10020,5add31aa5542994ed6169cc8,bridge,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10029,5ae2c1e8554299492dc91c60,bridge,medium,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10041,5a72d57a5542991f9a20c5b6,bridge,medium,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10049,5abb8c5e5542996cc5e4a019,bridge,medium,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10052,5ab9b98355429970cfb8eb82,bridge,hard,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10086,5ae2d1b35542991a06ce98df,bridge,easy,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10087,5ae7962c5542997ec27276ac,bridge,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10100,5ae004ca55429942ec259be9,bridge,medium,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10115,5ae72ba3554299572ea5474f,bridge,easy,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10132,5ae7971d55429952e35ea990,bridge,easy,90,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10161,5ae1cab6554299234fd042fc,bridge,hard,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10174,5ac53eb15542994611c8b469,comparison,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10176,5a88d7755542993b751ca875,comparison,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10181,5ab6e7ba55429954757d33b5,bridge,medium,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10211,5a7a0bf65542990783324e0b,comparison,easy,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10214,5ae7d6665542993210983f7b,bridge,hard,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10219,5a7616ad55429976ec32bd02,comparison,medium,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10229,5ae667f955429908198fa5c1,bridge,easy,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10234,5a7702c65542993569682c9d,bridge,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10238,5a88d4d9554299206df2b372,bridge,medium,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10243,5a7e081b5542995f4f4023aa,bridge,medium,95,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10245,5a88f29b5542997e5c09a6d6,bridge,hard,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10263,5ae6f9b1554299572ea54655,bridge,easy,90,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10265,5a8aed6555429950cd6afbf3,bridge,hard,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10267,5a7ccd9e554299452d57ba6e,bridge,hard,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10273,5a80e2b0554299260e20a1a4,bridge,easy,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10287,5a775f735542994aec3b72b9,bridge,easy,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10299,5ac1e6fe5542991316484bc6,bridge,easy,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10308,5ab491fc55429942dd415f6c,bridge,medium,90,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10326,5a8ba6bd55429971feec4749,comparison,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10329,5abd5b2a55429924427fcfbf,bridge,medium,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10357,5ac2432d5542996366519957,bridge,medium,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10370,5adde15b5542997dc7907082,bridge,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10386,5ab926f7554299131ca42286,bridge,easy,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10404,5a8f7b015542992414482ade,bridge,hard,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10419,5a7a48845542994f819ef1b6,bridge,hard,95,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10421,5ae7297a5542991e8301cb6e,bridge,medium,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10422,5a83ba2e554299123d8c219d,bridge,medium,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10436,5ae64e9455429929b0807b29,bridge,hard,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10451,5ab6f6545542991d322236f0,bridge,medium,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10458,5adce4635542994d58a2f710,bridge,medium,95,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10463,5a760461554299109176e606,comparison,medium,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10478,5a88db6f5542993b751ca88c,bridge,medium,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10479,5a8aef9c55429951533613ae,bridge,easy,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10486,5ac24a6e55429951e9e6852e,bridge,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10508,5a72fe905542991f9a20c5ee,bridge,hard,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10515,5a7d218055429909bec7697b,bridge,hard,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10518,5a7a495d5542990783324eee,bridge,easy,90,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10524,5a8dd7845542995a26add411,bridge,medium,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10539,5a8aa9645542992d82986f4c,bridge,medium,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10542,5a790c9b55429970f5fffe35,bridge,medium,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10546,5a721ab455429971e9dc9272,comparison,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10548,5abe34f25542991f66106100,bridge,medium,90,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10566,5a75ed245542994ccc91865f,comparison,medium,95,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10568,5ae476225542996836b02cac,bridge,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10581,5ac49a0b5542997ea680ca95,comparison,hard,90,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10589,5ab98498554299131ca42359,bridge,easy,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10609,5a738e52554299623ed4abf6,comparison,medium,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10614,5ae378ab5542994393b9e6df,bridge,medium,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10627,5a7cf1ea55429909bec768b5,bridge,medium,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10631,5abb42065542992ccd8e7f3c,bridge,hard,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10645,5ae74ab95542997b22f6a687,bridge,easy,95,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10648,5a75e6ee554299109176e5c1,bridge,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10669,5ae13a8c5542997b2ef7d143,comparison,medium,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10672,5a77c59c5542997042120b2e,bridge,easy,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10674,5ab47bc75542991751b4d78b,bridge,medium,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10687,5ac562015542993e66e823bb,bridge,hard,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10697,5a85dbb95542994775f60666,bridge,medium,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10702,5a86fb81554299211dda2b7a,bridge,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10705,5a84fa6f5542991dd0999e37,comparison,medium,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10716,5a887648554299206df2b288,comparison,medium,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10726,5a7571965542992d0ec05f99,bridge,hard,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10758,5abd4a5055429933744ab768,comparison,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10771,5ae3fd435542995dadf24291,comparison,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10772,5ade529c5542992fa25da749,comparison,medium,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10786,5a815ea55542995ce29dcbeb,bridge,hard,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10791,5ae769db5542997b22f6a73f,bridge,easy,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10800,5a7790945542992a6e59def8,bridge,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10802,5a86429f5542991e771815e3,bridge,medium,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10808,5ac467ba554299194317397d,bridge,medium,90,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10811,5a835e215542992ef85e2295,bridge,medium,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10837,5a7d0886554299683c1c6411,comparison,medium,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10838,5ade01685542997545bbbdfd,bridge,medium,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10850,5a800d6c5542992e7d278df3,bridge,easy,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10858,5ac494b15542997ea680ca89,bridge,medium,95,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10865,5a7ccc56554299683c1c6381,comparison,easy,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10875,5adfcca1554299025d62a35b,bridge,medium,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10877,5ac544b05542994611c8b481,bridge,easy,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10880,5ab4858d5542990594ba9c4a,bridge,medium,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10883,5ae394f35542994393b9e717,comparison,easy,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10888,5ade13c355429939a52fe7f3,comparison,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10890,5a888d805542997e5c09a618,bridge,medium,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10892,5abe88bb5542993f32c2a15b,comparison,medium,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10902,5a74f5d35542996c70cfae57,bridge,medium,94,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10903,5adc43d655429944faac24a5,bridge,easy,98,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10916,5ab297fd554299545a2cf9c1,bridge,medium,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10923,5abee9105542993fe9a41d9a,comparison,medium,90,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10952,5ae4164b55429970de88d8f1,bridge,easy,95,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10975,5a8f5af15542992414482a75,bridge,medium,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,10980,5ab8f05b5542991b5579f064,bridge,hard,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,11024,5ab27673554299722f9b4d3c,comparison,medium,92,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,11033,5a7ba146554299294a54aa3b,bridge,easy,97,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,11085,5a78e6a255429970f5fffdc2,bridge,medium,99,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,11092,5ab72da9554299110f219ac1,bridge,easy,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,11096,5ab7f5a65542991d322237de,bridge,medium,90,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,11121,5ab7b1cd5542992aa3b8c849,bridge,medium,96,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,11122,5ac14efd5542991316484aeb,bridge,medium,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,11132,5a8656f0554299211dda2afd,bridge,medium,91,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,11141,5ab2aef2554299545a2cf9ff,comparison,hard,93,train_heldout
hotpotqa,data/external/HotpotQA/distractor/train-00000-of-00002.parquet,11146,5aba451e5542994dbf0198c5,bridge,medium,92,train_heldout
